100;1;04;End of Life von verzinktem Stahl;kg;C4;1.0;0.0006820700631098
100;1;04;End of Life von verzinktem Stahl;kg;D;1.0;-1.81062017610536
8;3;03;Bade- und Duschwanne Acryl;kg;A1-A3;1.0;4.21479927918379
8;3;03;Bade- und Duschwanne Acryl;kg;C2;1.0;0.0065688721834367
8;3;03;Bade- und Duschwanne Acryl;kg;C3;1.0;3.1612223880453
8;3;03;Bade- und Duschwanne Acryl;kg;D;1.0;-1.08341597121468
6;6;07;Folie aus Polytetrafluorethylen (PTFE);kg;A1-A3;1.0;14.4411152770035
6;6;07;Folie aus Polytetrafluorethylen (PTFE);kg;C1;1.0;0.0
6;6;07;Folie aus Polytetrafluorethylen (PTFE);kg;C2;1.0;0.0027850619754269
6;6;07;Folie aus Polytetrafluorethylen (PTFE);kg;C3;1.0;0.364086055728826
6;6;07;Folie aus Polytetrafluorethylen (PTFE);kg;D;1.0;-0.167870962255558
8;6;06;Nutzung - Öl Niedertemperatur (<20 kW, entspr. EnEV);MJ;B6;0.0;0.09449958280569222
9;1;01;Bagger 15 kW Aushub;m3;A5;0.0;1.28970107570427
8;6;02;Nutzung - Multisplit Klimagerät < 12 kW (SEER 3,2);MJ;B6;0.0;0.04806085072639222
8;2;01;Lüfter dezentral mit WRG (Wand & Decke) 60 m³/h;pcs.;A1-A3;0.0;25.3286379387231
8;2;01;Lüfter dezentral mit WRG (Wand & Decke) 60 m³/h;pcs.;C2;0.0;0.0319309571456244
8;2;01;Lüfter dezentral mit WRG (Wand & Decke) 60 m³/h;pcs.;C3;0.0;4.48641268093633
8;2;01;Lüfter dezentral mit WRG (Wand & Decke) 60 m³/h;pcs.;C4;0.0;0.0504797356854588
8;2;01;Lüfter dezentral mit WRG (Wand & Decke) 60 m³/h;pcs.;D;0.0;-11.6960457149855
8;1;01;Strom Wärmepumpe (Luft-Wasser) 7kW;pcs.;A1-A3;0.0;321.293597318168
8;1;01;Strom Wärmepumpe (Luft-Wasser) 7kW;pcs.;C2;0.0;0.90761961760656
8;1;01;Strom Wärmepumpe (Luft-Wasser) 7kW;pcs.;C3;0.0;21.0598773502806
8;1;01;Strom Wärmepumpe (Luft-Wasser) 7kW;pcs.;C4;0.0;2.99723430632411
8;1;01;Strom Wärmepumpe (Luft-Wasser) 7kW;pcs.;D;0.0;-169.06459855847
1;1;03;Gips (CaSO4-Beta-Halbhydrat);kg;A1-A3;1.0;0.103164656564391
1;1;03;Gips (CaSO4-Beta-Halbhydrat);kg;C2;1.0;0.0031952588141503
1;1;03;Gips (CaSO4-Beta-Halbhydrat);kg;C4;1.0;0.0150055413884175
8;1;02;Fußbodenheizung PEX (100 mm Abstand);m2;A1-A3;1.9;7.74762778951671
8;1;02;Fußbodenheizung PEX (100 mm Abstand);m2;C2;1.9;0.0124808571485298
8;1;02;Fußbodenheizung PEX (100 mm Abstand);m2;C3;1.9;6.68108414272179
8;1;02;Fußbodenheizung PEX (100 mm Abstand);m2;D;1.9;-2.78434630426176
4;7;01;Eloxiertes Aluminiumblech;m2;A1-A3;1.0;6.11930748262817
8;6;06;Nutzung - Öl Brennwert (20 - 120 kW, entspr. EnEV);MJ;B6;0.0;0.08247965890577777
5;6;04;Pulverlackierung (Industrie, Außenbereich, weiß);kg;A1-A3;1.0;4.73516139084221
5;6;04;Pulverlackierung (Industrie, Außenbereich, weiß);kg;C1;1.0;0.0
5;6;04;Pulverlackierung (Industrie, Außenbereich, weiß);kg;C2;1.0;0.0025529734774747
5;6;04;Pulverlackierung (Industrie, Außenbereich, weiß);kg;C3;1.0;1.04567542881705
5;6;04;Pulverlackierung (Industrie, Außenbereich, weiß);kg;D;1.0;-0.321226446733225
7;4;01;Beschlagverbund Fenster Stahl;pcs.;A1-A3;0.0;9.27170853462809
7;4;01;Beschlagverbund Fenster Stahl;pcs.;C1;0.0;0.0017330770868358
7;4;01;Beschlagverbund Fenster Stahl;pcs.;C2;0.0;0.0067143202457585
7;4;01;Beschlagverbund Fenster Stahl;pcs.;D;0.0;-5.0125590138496
4;1;02;Bewehrungsstahl;kg;A1-A3;1.0;0.683355033568454
4;1;02;Bewehrungsstahl;kg;C1;1.0;0.0007188705510552
4;1;02;Bewehrungsstahl;kg;C2;1.0;0.0027850619754269
1;4;03;Kunstharzestrich;kg;A1-A3;1.0;0.331100373261432
1;4;03;Kunstharzestrich;kg;C2;1.0;0.003485736888164
1;4;03;Kunstharzestrich;kg;C4;1.0;0.0163696815146373
8;2;01;Lüfter zentral 10000 m³/h;pcs.;A1-A3;0.0;343.014120743246
8;2;01;Lüfter zentral 10000 m³/h;pcs.;C2;0.0;0.677710875847879
8;2;01;Lüfter zentral 10000 m³/h;pcs.;C3;0.0;4.80917827771337
8;2;01;Lüfter zentral 10000 m³/h;pcs.;C4;0.0;0.0398429342374514
8;2;01;Lüfter zentral 10000 m³/h;pcs.;D;0.0;-205.410757166177
8;1;01;Öl-Brennwertgerät 120-400 kW (Standgerät);pcs.;A1-A3;0.0;5074.56990860242
8;1;01;Öl-Brennwertgerät 120-400 kW (Standgerät);pcs.;C2;0.0;14.6811219734343
8;1;01;Öl-Brennwertgerät 120-400 kW (Standgerät);pcs.;C3;0.0;249.483046249407
8;1;01;Öl-Brennwertgerät 120-400 kW (Standgerät);pcs.;C4;0.0;1.8028477030521
8;1;01;Öl-Brennwertgerät 120-400 kW (Standgerät);pcs.;D;0.0;-2099.25792823848
9;2;05;Photovoltaiksystem 1200 kWh/m²*a;m2;A1-A3;0.0;296.68645358772
9;2;05;Photovoltaiksystem 1200 kWh/m²*a;m2;B6;0.0;0.0
9;2;05;Photovoltaiksystem 1200 kWh/m²*a;m2;C3;0.0;0.0
9;2;05;Photovoltaiksystem 1200 kWh/m²*a;m2;C4;0.0;12.136370026898
9;2;05;Photovoltaiksystem 1200 kWh/m²*a;m2;D;0.0;-1321.64474938678
8;3;01;WC Sitz/Deckel (Duroplast);pcs.;A1-A3;0.0;11.5519545184642
8;3;01;WC Sitz/Deckel (Duroplast);pcs.;C2;0.0;0.0170790676769355
8;3;01;WC Sitz/Deckel (Duroplast);pcs.;C3;0.0;7.10132941965866
8;3;01;WC Sitz/Deckel (Duroplast);pcs.;D;0.0;-3.28870926986237
1;2;01;Kies 2/32 getrocknet;kg;A1-A3;1.0;0.0332594725189505
1;2;01;Kies 2/32 getrocknet;kg;C1;1.0;0.0007188705510552
1;2;01;Kies 2/32 getrocknet;kg;C2;1.0;0.0027850619754269
1;2;01;Kies 2/32 getrocknet;kg;C3;1.0;0.0073372188451575
1;2;01;Kies 2/32 getrocknet;kg;D;1.0;-0.0020539811327156
2;2;01;Schüttung aus Polystyrolschaumstoff-Partikeln (ohne Bindemittel);m3;A1-A3;15.0;48.8671034245291
2;2;01;Schüttung aus Polystyrolschaumstoff-Partikeln (ohne Bindemittel);m3;C1;15.0;0.0
2;2;01;Schüttung aus Polystyrolschaumstoff-Partikeln (ohne Bindemittel);m3;C2;15.0;0.038294602162121
2;2;01;Schüttung aus Polystyrolschaumstoff-Partikeln (ohne Bindemittel);m3;C3;15.0;55.4102044396134
2;2;01;Schüttung aus Polystyrolschaumstoff-Partikeln (ohne Bindemittel);m3;D;15.0;-23.2080374046624
8;1;01;Öl-Niedertemperaturgerät 20-120 kW (Standgerät);pcs.;A1-A3;0.0;1287.47943394547
8;1;01;Öl-Niedertemperaturgerät 20-120 kW (Standgerät);pcs.;C2;0.0;3.50427446509513
8;1;01;Öl-Niedertemperaturgerät 20-120 kW (Standgerät);pcs.;C3;0.0;19.0828103324325
8;1;01;Öl-Niedertemperaturgerät 20-120 kW (Standgerät);pcs.;C4;0.0;1.59552021720111
8;1;01;Öl-Niedertemperaturgerät 20-120 kW (Standgerät);pcs.;D;0.0;-223.012786453712
7;3;05;Elastomer Fugenbänder, Polysulfid;kg;A1-A3;1.0;9.16153404851705
7;3;05;Elastomer Fugenbänder, Polysulfid;kg;C1;1.0;0.0
7;3;05;Elastomer Fugenbänder, Polysulfid;kg;C2;1.0;0.0027850619754269
7;3;05;Elastomer Fugenbänder, Polysulfid;kg;C3;1.0;1.18129416391863
7;3;05;Elastomer Fugenbänder, Polysulfid;kg;D;1.0;-0.546556621297165
8;6;06;Nutzung - 1 kWh Endenergie aus Gas Niedertemperatur (entspr. EnEV);MJ;B6;0.0;0.06496333548769834
8;6;06;Nutzung - Gas Brennwert (120 - 400 kW, entspr. EnEV);MJ;B6;0.0;0.06388795894352695
8;6;06;Nutzung - Gas Wärmepumpe Luft (70 kW, 0 °C, entspr. EnEV);MJ;B6;0.0;0.055533943751038053
9;2;02;Flüssiggas;kg;B6;1.0;0.735130525800739
1;3;12;Faserzementplatte;m2;A1-A3;1300.0;6.9930046932237
1;3;12;Faserzementplatte;m2;C2;1300.0;0.0415383645839551
1;3;12;Faserzementplatte;m2;C4;1300.0;0.195072038049428
1;2;06;Blähglas Körnung;kg;A1-A3;1.0;0.273532283106823
8;1;01;Gas-Niedertemperaturgerät < 20 kW (Standgerät);pcs.;A1-A3;0.0;446.212743438503
8;1;01;Gas-Niedertemperaturgerät < 20 kW (Standgerät);pcs.;C2;0.0;1.16083605673528
8;1;01;Gas-Niedertemperaturgerät < 20 kW (Standgerät);pcs.;C3;0.0;9.1586598245794
8;1;01;Gas-Niedertemperaturgerät < 20 kW (Standgerät);pcs.;C4;0.0;0.638208086880443
8;1;01;Gas-Niedertemperaturgerät < 20 kW (Standgerät);pcs.;D;0.0;-63.1363709200809
8;6;06;Nutzung - Gas Wärmepumpe Luft (70 kW, 7 °C, entspr. EnEV);MJ;B6;0.0;0.048054561127677774
8;1;02;EPDM Schaum (Rohrisolierung);m3;A1-A3;55.0;245.124689565046
8;1;02;EPDM Schaum (Rohrisolierung);m3;C2;55.0;0.331180639248268
8;1;02;EPDM Schaum (Rohrisolierung);m3;C3;55.0;137.702060861971
8;1;02;EPDM Schaum (Rohrisolierung);m3;D;55.0;-69.5688499393963
9;2;05;Strom-Mix-Szenario 2030;MJ;B6;0.0;0.13966731068615665
8;1;01;Hackschnitzelkessel 20 - 120 kW;pcs.;A1-A3;0.0;2218.20535358919
8;1;01;Hackschnitzelkessel 20 - 120 kW;pcs.;C2;0.0;8.2882768810157
8;1;01;Hackschnitzelkessel 20 - 120 kW;pcs.;C3;0.0;5.08291706774699
8;1;01;Hackschnitzelkessel 20 - 120 kW;pcs.;C4;0.0;1.8028477030521
8;1;01;Hackschnitzelkessel 20 - 120 kW;pcs.;D;0.0;-998.686724704195
8;6;06;Nutzung - Öl Brennwert (< 20 kW, entspr. EnEV);MJ;B6;0.0;0.08409177079719
1;4;04;Kalkzement Putzmörtel;m3;A1-A3;1800.0;356.634464516056
1;4;04;Kalkzement Putzmörtel;m3;C2;1800.0;5.75146586547071
1;4;04;Kalkzement Putzmörtel;m3;C4;1800.0;27.0099744991515
1;2;02;Schotter 16/32 (getrocknet);kg;A1-A3;1.0;0.0342734676483082
1;2;02;Schotter 16/32 (getrocknet);kg;C1;1.0;0.0006589646718006
1;2;02;Schotter 16/32 (getrocknet);kg;C2;1.0;0.0025529734774747
1;2;02;Schotter 16/32 (getrocknet);kg;C3;1.0;0.0067257839413944
1;2;02;Schotter 16/32 (getrocknet);kg;D;1.0;-0.0020539811327156
8;4;04;Rasterleuchte 2x T8-36W (LFL);pcs.;A1-A3;0.0;34.2784348126335
8;4;04;Rasterleuchte 2x T8-36W (LFL);pcs.;C2;0.0;0.0575893038168293
8;4;04;Rasterleuchte 2x T8-36W (LFL);pcs.;C3;0.0;0.009541887354882
8;4;04;Rasterleuchte 2x T8-36W (LFL);pcs.;D;0.0;-17.3105427218025
8;1;01;Übergabestation Fernwärme;kg;A1-A3;1.0;4.77080040629133
8;1;01;Übergabestation Fernwärme;kg;C2;1.0;0.0097348860188065
8;1;01;Übergabestation Fernwärme;kg;C3;1.0;0.207029815614717
8;1;01;Übergabestation Fernwärme;kg;C4;1.0;0.0091794686058213
8;1;01;Übergabestation Fernwärme;kg;D;1.0;-1.22992703634393
4;1;05;Grauguss Bauteil;kg;A1-A3;1.0;1.63536247830878
4;1;05;Grauguss Bauteil;kg;C1;1.0;0.0007188705510552
4;1;05;Grauguss Bauteil;kg;C2;1.0;0.0027850619754269
4;1;05;Grauguss Bauteil;kg;D;1.0;0.0952957987423879
8;6;01;Nutzung - Strom-Wärmepumpe Wasser-Wasser (10/35);MJ;B6;0.0;0.02699289308225981
100;1;04;End of Life von Stahlprofilen;kg;C4;1.0;0.0006820700631098
100;1;04;End of Life von Stahlprofilen;kg;D;1.0;-0.392999874013606
4;4;04;Messing-Bauteil;kg;A1-A3;1.0;1.38565931806216
4;4;04;Messing-Bauteil;kg;C1;1.0;0.0
4;4;04;Messing-Bauteil;kg;C2;1.0;0.0027850619754269
4;4;04;Messing-Bauteil;kg;D;1.0;0.0259325195338867
6;1;03;Regenabflussrohr PVC;kg;A1-A3;1.0;2.42826190216581
6;1;03;Regenabflussrohr PVC;kg;C1;1.0;0.0
6;1;03;Regenabflussrohr PVC;kg;C2;1.0;0.0025529734774747
6;1;03;Regenabflussrohr PVC;kg;C3;1.0;3.0129754450327
6;1;03;Regenabflussrohr PVC;kg;D;1.0;-0.667270108116586
7;2;01;Isolierglas 2-Scheiben;m2;A1-A3;20.5;36.9941459160618
7;2;01;Isolierglas 2-Scheiben;m2;C1;20.5;0.0
7;2;01;Isolierglas 2-Scheiben;m2;C2;20.5;0.0711072687509948
7;2;01;Isolierglas 2-Scheiben;m2;C3;20.5;1.51737792629827
7;2;01;Isolierglas 2-Scheiben;m2;C4;20.5;0.327393630292746
7;2;01;Isolierglas 2-Scheiben;m2;D;20.5;-0.702715655953498
1;5;04;Tragdeckschicht;kg;A1-A3;1.0;0.078935528930655
1;5;04;Tragdeckschicht;kg;A5;1.0;0.0008388136362536
1;5;04;Tragdeckschicht;kg;C1;1.0;0.0004856171426676
1;5;04;Tragdeckschicht;kg;C2;1.0;0.0069714737763281
1;5;04;Tragdeckschicht;kg;C3;1.0;0.0
1;5;04;Tragdeckschicht;kg;D;1.0;-0.0263051994737355
1;4;04;Kalkputzmörtel;m3;A1-A3;1800.0;407.986080258894
1;4;04;Kalkputzmörtel;m3;C2;1800.0;5.75146586547071
1;4;04;Kalkputzmörtel;m3;C4;1800.0;27.0099744991515
8;1;01;Rohre für Strom-Wärmepumpe (Sole-Wasser, Erdsonde) 10 kW;pcs.;A1-A3;0.0;614.301547545877
8;1;01;Rohre für Strom-Wärmepumpe (Sole-Wasser, Erdsonde) 10 kW;pcs.;C3;0.0;0.0
8;1;01;Rohre für Strom-Wärmepumpe (Sole-Wasser, Erdsonde) 70 kW;pcs.;A1-A3;0.0;6027.12773905621
8;1;01;Rohre für Strom-Wärmepumpe (Sole-Wasser, Erdsonde) 70 kW;pcs.;C3;0.0;0.0
4;7;03;Pulverbeschichten von Metallen;m2;A1-A3;0.18;4.09796249984756
4;7;03;Pulverbeschichten von Metallen;m2;C1;0.18;0.0
4;7;03;Pulverbeschichten von Metallen;m2;C2;0.18;0.0005013111555768
4;7;03;Pulverbeschichten von Metallen;m2;C3;0.18;0.20533262965862
